split,y_true,y_pred
train,61.0,58.13870429022502
train,38.0,42.59595731672079
train,36.0,31.389558397745184
train,63.0,49.82070601813615
train,30.0,35.679771487330456
train,50.0,50.85573804399421
train,61.0,59.29113627150402
train,40.0,43.21300104932091
train,24.0,21.991544179157728
train,46.0,47.61749270836943
train,48.0,49.79014411407161
train,54.0,57.640336967065636
train,48.0,49.780159574582484
train,54.0,59.209215472982976
train,30.0,36.64568692291586
train,50.0,53.602439053464835
train,56.0,52.54914880075957
train,18.0,24.477468804405717
train,59.0,59.69693610802385
train,61.0,58.26627222441262
train,59.0,57.561315256999094
train,46.0,52.87163554538528
train,56.0,53.076591145699936
train,50.0,51.67618812661375
train,68.0,58.917129626368514
train,15.0,23.177932733962397
train,56.0,51.04852851720605
train,24.0,28.74200375407468
train,36.0,35.76655146325617
train,61.0,54.12558507673843
train,56.0,54.515915447040456
train,59.0,56.151751984275336
train,24.0,20.5432050670878
train,30.0,38.88413975656477
train,61.0,59.8181329659963
train,48.0,51.30148799976683
train,52.0,56.10296721856734
train,46.0,50.42685541959655
train,24.0,19.647364894813755
train,46.0,46.351474668144256
train,54.0,64.04984345818166
train,54.0,63.17653752942431
train,54.0,64.50298546958189
train,38.0,40.94918137152477
train,40.0,40.22302301296817
train,18.0,22.35071436608123
train,52.0,51.2945405537909
train,56.0,54.293934603012325
train,36.0,32.66557622091641
train,46.0,47.057538325477246
train,40.0,44.17037489156791
train,56.0,56.14736636429535
train,44.0,42.54500544314844
train,30.0,40.63951011322708
train,30.0,39.88188146796592
train,68.0,58.446883178248804
train,18.0,19.016158234445626
train,54.0,35.463251556994486
train,50.0,46.63671333002706
train,24.0,26.46871272916053
train,38.0,37.47903322835092
train,50.0,44.360802919252244
train,50.0,48.281086847245646
train,56.0,56.59223356817633
train,50.0,51.77047649392632
train,61.0,57.39508622846115
train,63.0,48.38620379100676
train,24.0,31.621756550436473
train,24.0,27.648106331737043
train,38.0,35.92706003806389
train,61.0,60.20297359929971
train,36.0,36.4304630515086
train,30.0,35.65627817334339
train,54.0,46.07214161695461
train,61.0,59.063671740406484
train,30.0,33.96038827579895
train,68.0,61.35905724010951
train,63.0,48.86887996539119
train,24.0,27.31491240002643
train,36.0,49.249372448103315
train,50.0,49.426839327887635
train,63.0,53.732973959191526
train,59.0,60.28619570534317
train,63.0,51.234452007464526
train,24.0,30.333608515005203
train,56.0,35.085871131132485
train,46.0,47.43041898412615
train,34.0,44.00120082488581
train,68.0,59.13859572458168
train,61.0,46.297742043898005
train,38.0,34.66252472694095
train,63.0,49.85921378634927
train,30.0,42.19271773643788
train,50.0,48.7844132417798
train,24.0,23.300845010162345
train,50.0,54.94623864589835
train,48.0,53.9004817093837
train,61.0,58.802707021823394
train,52.0,54.32404631599193
train,63.0,46.27760293756813
train,48.0,54.595722281672955
train,34.0,30.387179802109976
train,59.0,54.83034333995942
train,54.0,40.60477997186357
train,44.0,43.628457319310336
train,42.0,49.25117704257542
train,54.0,60.00071184125497
train,63.0,51.62004875615205
train,15.0,25.816447375944872
train,56.0,56.97527709989162
train,44.0,40.4439941034038
train,50.0,50.576607422586946
train,54.0,61.36605377577668
train,63.0,49.74622468876099
train,15.0,31.0658116746574
train,50.0,41.81730854103741
train,54.0,60.302792731531
train,56.0,57.36556535321803
train,50.0,39.219824175826005
train,36.0,37.226508166921164
train,36.0,33.186966001913305
train,54.0,61.04336980102182
train,56.0,53.3075232349816
train,63.0,52.1597463199831
train,68.0,61.90575725154707
train,40.0,39.47681413393058
train,24.0,35.99109535534647
train,50.0,49.66395729250618
train,59.0,56.7893567882845
train,38.0,29.944133656837593
train,52.0,52.877290829442174
train,42.0,42.0029040867766
train,24.0,15.872414434291109
train,36.0,32.10828646830156
train,52.0,48.00589991195611
train,34.0,38.954332056039675
train,36.0,47.64312969670588
train,34.0,42.39853743873375
train,24.0,25.682359629172193
train,15.0,26.12627299279854
train,24.0,17.894405468770614
train,56.0,55.95974933028113
train,44.0,42.45933647577403
train,15.0,25.307645903291373
train,24.0,23.919737120933593
train,36.0,45.556333973399475
train,61.0,58.15091370762694
train,30.0,35.63971631071658
train,56.0,54.78087860349316
train,18.0,20.35894211100119
train,52.0,52.038872503216204
train,63.0,45.51013784402484
train,40.0,45.30045284429157
train,36.0,41.247004544248824
train,63.0,45.850554824077555
train,24.0,23.16851622177169
train,46.0,49.42490860973507
train,40.0,41.28342966916046
train,15.0,18.785398705687136
train,63.0,46.829296130018335
train,38.0,34.04821368639935
train,68.0,40.92389600149245
train,50.0,49.48175425858747
train,59.0,45.65394269105874
train,56.0,51.31845358431021
train,63.0,52.20321702113677
train,24.0,25.729330370363193
train,56.0,56.62629921334489
train,18.0,19.555014212818318
train,56.0,54.01361524608686
train,30.0,40.921026687987116
train,18.0,54.347345553603546
train,48.0,49.736947618764155
train,24.0,19.89656249321191
train,48.0,52.144932452395096
train,56.0,54.47852279610899
train,63.0,63.71610821295418
train,46.0,46.84534905392165
train,18.0,18.472739180624977
train,61.0,58.26990165256409
train,50.0,53.949089555201
train,36.0,42.750599828254416
train,18.0,24.34028547770781
train,61.0,58.862178092939985
train,15.0,29.941183197045067
train,15.0,33.87668044798458
train,44.0,35.99967774945983
train,42.0,31.904265161972486
train,44.0,42.88491986238479
train,15.0,50.61907896063095
train,59.0,57.638905357968
train,38.0,37.281416041598625
train,24.0,29.681217740964804
train,63.0,44.31107803677774
train,48.0,52.63899169730694
train,42.0,40.574283190275075
train,59.0,43.17319520061075
train,50.0,55.51905548478768
train,18.0,17.77235970541924
train,50.0,56.29103637295328
train,46.0,44.86336105293782
train,24.0,25.180681760248433
train,61.0,58.763964855319
train,52.0,51.49297295243287
train,15.0,40.43657802935202
train,42.0,35.189952662851056
train,36.0,49.48534167395051
train,44.0,44.60158975688601
train,63.0,50.494307093719634
train,48.0,52.74690961394465
train,18.0,19.219127808712017
train,54.0,57.8883901294462
train,18.0,38.066706023581354
train,61.0,56.22740938954057
train,50.0,51.54305329505199
train,52.0,51.628424234826454
train,42.0,32.19206702708743
train,24.0,23.18995452060265
train,56.0,51.06131813871024
train,44.0,43.23358877467303
train,18.0,18.807790443369054
train,40.0,41.62942309705248
train,40.0,41.4766098111249
train,30.0,29.175787164026502
train,30.0,34.77663958303702
train,44.0,45.1776747918285
train,46.0,48.80349339986328
train,50.0,47.980606662292494
train,40.0,49.6681572506153
train,24.0,25.70046124641823
train,61.0,55.85113791102118
train,38.0,37.50591793240216
train,52.0,51.4875949436107
train,24.0,23.851935594093895
train,18.0,18.248161067050486
train,44.0,41.39354833440652
train,54.0,58.93792383013043
train,38.0,38.90670006483119
train,30.0,44.298662046149275
train,52.0,54.142253294675584
train,59.0,60.260226648799474
train,42.0,44.35949090763592
train,24.0,23.888653663466084
train,48.0,54.413747741653864
train,38.0,36.48524459629037
train,24.0,26.136700719444708
train,56.0,54.99231099394712
train,63.0,44.73311541877207
train,63.0,50.63988403752465
train,56.0,56.98158148323155
train,15.0,31.32909105412861
train,34.0,46.43528452573349
train,50.0,35.40948186857009
train,54.0,61.86188933515891
train,24.0,21.936119309641356
train,15.0,38.82948346638389
train,15.0,32.60229564496511
train,61.0,59.19489519635629
train,48.0,50.04978491514251
train,54.0,41.64532132356098
train,44.0,43.867284801593755
train,30.0,40.672629972311235
train,18.0,39.731106787036424
train,36.0,32.34410167131391
train,59.0,35.36732929585125
train,24.0,25.903010654233558
train,36.0,30.965261403432017
train,44.0,42.35505587818917
train,63.0,51.544585433243775
train,18.0,21.018433631705573
train,59.0,65.15093895548375
train,56.0,56.37861584965776
train,40.0,38.96724476623622
train,50.0,52.11326509386713
train,50.0,50.48929276081408
train,38.0,37.19014601233407
train,30.0,35.52574010578224
train,59.0,57.10241728340575
train,63.0,49.028659878467124
train,50.0,46.14863956420879
train,61.0,59.759064506243774
train,56.0,51.535734161961436
train,44.0,44.91153341865137
train,52.0,40.085735610797336
train,15.0,25.240020457805137
train,24.0,24.57008919321016
train,63.0,42.765926188267436
train,18.0,26.276652889399152
train,46.0,41.3590652232124
train,61.0,56.66186854308184
train,59.0,47.94641711692102
train,36.0,27.678150691510112
train,15.0,32.06262604893516
train,44.0,40.36359441099938
train,63.0,52.787799508409705
train,50.0,45.78127814243347
train,61.0,78.1368465401008
train,52.0,55.61799907151147
train,24.0,23.050630615716234
train,15.0,33.734622714463484
train,15.0,24.973763900011903
train,50.0,54.02769066144689
train,42.0,39.36647004450739
train,61.0,56.920384298424814
train,18.0,17.047676611498016
train,42.0,41.19934813152436
train,24.0,23.034611706466354
train,40.0,48.03415094175707
train,59.0,52.55431456141339
train,30.0,39.32952362535369
train,30.0,35.53924131577071
train,42.0,44.34430981290233
train,59.0,53.45575835150063
train,36.0,12.60589065094588
train,52.0,52.899432825322975
train,56.0,57.74239844276474
train,30.0,43.453129322381955
train,50.0,45.00269781599473
train,42.0,39.44899645172326
train,56.0,55.94813677465621
train,44.0,40.64981860963989
train,24.0,21.50528649274238
train,38.0,34.015699689679415
train,18.0,28.018390301517062
train,61.0,55.021165542660846
train,63.0,62.41341237247164
train,44.0,41.838381735826424
train,52.0,52.147951747236846
train,44.0,42.75761029580961
train,36.0,27.219070931892205
train,68.0,58.97715247082381
train,48.0,53.72832895904011
train,24.0,21.555135508158376
train,18.0,41.9458030415722
train,59.0,58.61680928904476
train,42.0,42.66082076990444
train,68.0,59.03693886171451
train,68.0,58.48027145903218
train,48.0,50.714594797898044
train,30.0,38.53087942880745
train,24.0,20.775020975724722
train,63.0,49.41501490769854
train,54.0,51.39859251865893
train,50.0,56.86360065582156
train,18.0,19.870574706097926
train,42.0,47.778407547634444
train,42.0,45.92315041329546
train,50.0,56.55755260288188
train,46.0,43.518827347147216
train,50.0,52.779993267373555
train,54.0,62.37679653279652
train,56.0,55.15590873669017
train,18.0,15.722569317062987
train,54.0,63.58193101511884
train,63.0,51.270648692813026
train,56.0,54.31343583752764
train,63.0,53.91641605674544
train,38.0,33.298301755898756
train,68.0,58.61063471074873
train,36.0,41.94893048527245
train,40.0,54.483033298735336
train,46.0,49.04005833170049
train,56.0,51.906994202418126
train,44.0,40.84879951447732
train,30.0,33.17656218062085
train,46.0,47.44476568869801
train,52.0,52.926868676894216
train,42.0,48.09074276333818
train,34.0,33.11666134021712
train,50.0,47.876119478097884
train,52.0,47.85030356068016
train,59.0,61.45416099831681
train,48.0,53.030802405437
train,34.0,41.141154889787686
train,38.0,38.01166365010242
train,15.0,18.643864630393058
train,50.0,40.52230286087601
train,15.0,33.95871446685008
train,40.0,49.60726648415279
train,63.0,54.239779630588416
train,15.0,33.23364636410002
train,59.0,47.251882159277976
train,61.0,60.01827641315033
train,36.0,52.091171309746954
train,48.0,52.67950639785027
train,38.0,38.757333018983395
train,42.0,39.97665636644274
train,18.0,19.52262009269954
train,24.0,23.685394935808038
train,59.0,59.61179963588545
train,59.0,60.27097183484415
train,36.0,44.69967636334893
train,54.0,62.225462012045945
train,61.0,56.599373702118235
train,40.0,46.41029250911167
train,46.0,49.36337437117317
train,46.0,47.24598580965046
train,42.0,41.98378310652724
train,52.0,50.466761683588885
train,44.0,43.736546371339806
train,50.0,53.49358806484503
train,46.0,51.45912470283268
train,48.0,49.91784899156234
train,30.0,41.73014481756453
train,40.0,44.492570286800394
train,50.0,50.81723776290888
train,30.0,45.753028027713526
train,18.0,16.849939789250122
train,18.0,28.872589547759322
train,50.0,48.07318185151203
train,44.0,43.39754481422521
train,38.0,38.263990339304854
train,24.0,27.69426363316023
train,38.0,36.52236604777596
train,50.0,55.01702089193218
train,24.0,25.12408746366554
train,24.0,22.080323401007316
train,24.0,17.782375436576153
train,50.0,58.138211514002286
train,68.0,60.17651640607815
train,42.0,29.643406955474248
train,36.0,30.033649662188704
train,50.0,54.093564438085714
train,42.0,43.54988687059257
train,30.0,37.951163084062365
train,18.0,21.961948975011346
train,63.0,48.58563849188
train,38.0,40.73796417228628
train,50.0,42.01460979437899
train,24.0,27.37438744773406
train,59.0,61.18881080678363
train,46.0,49.00064991560886
train,56.0,53.26024647007391
train,18.0,19.987074726376598
train,24.0,17.470510769342905
train,52.0,39.08729421977672
train,63.0,52.56859551629647
train,56.0,52.70828443595386
train,18.0,19.83414689424377
train,61.0,57.45662437456149
train,68.0,62.133687323795016
train,59.0,41.092981760990185
train,24.0,19.774400123369926
train,15.0,25.639405411280432
train,24.0,29.141725029261938
train,59.0,52.758998455072074
train,15.0,31.822743315462297
train,56.0,52.812648447052595
train,48.0,52.164012229527316
train,61.0,59.17544505299932
train,52.0,51.094040258243204
train,61.0,58.03267481667807
train,48.0,51.44080850842007
train,68.0,58.4555016991072
train,38.0,44.52217096396286
train,24.0,24.550798976983334
train,63.0,49.68813644068397
train,24.0,27.008537260500763
train,63.0,49.04190944824291
train,46.0,47.99986344901583
train,59.0,57.79750324194377
train,42.0,51.7303610144792
train,48.0,50.064772650696
train,46.0,49.12390899454158
train,59.0,60.23768794915113
train,50.0,46.363795769274
train,24.0,23.90912571263908
train,15.0,26.666762699892903
train,54.0,57.40776255125561
train,30.0,49.07130772992597
train,54.0,60.63480303756637
train,24.0,23.400796390380748
train,44.0,45.44893073315443
train,18.0,23.048912465734215
train,54.0,64.138495466171
train,44.0,41.8838598981131
train,44.0,43.50375883822865
train,24.0,20.705952112408678
train,34.0,31.411235717005397
train,68.0,59.20878897373097
train,44.0,42.66176370997955
train,18.0,24.54769017011902
train,54.0,57.499208043009745
train,18.0,47.54206526655735
train,61.0,41.760445231170955
train,42.0,19.148703832033735
train,61.0,58.145180825592874
train,50.0,51.49894727840779
train,15.0,50.131964535568024
train,56.0,53.88363639462018
train,24.0,23.911160846655346
train,24.0,18.373829159180765
train,24.0,28.004641898825877
train,15.0,23.103825025641232
train,68.0,40.072631849326974
train,46.0,40.21965338883016
train,54.0,61.6388832891981
train,44.0,46.95630908657268
train,50.0,55.620018993819365
train,54.0,60.543264536156244
train,38.0,35.267424059364494
train,54.0,58.32752013294709
train,24.0,27.059326026186
train,24.0,23.439654627387696
train,38.0,39.716981694103126
train,44.0,46.60096747880131
train,63.0,51.91333809614044
train,48.0,51.116952863864626
train,52.0,49.516155527811755
train,52.0,57.629551140156536
train,24.0,23.537088884106105
train,52.0,54.45587368181698
train,30.0,46.4922740228493
train,52.0,50.08771205990868
train,59.0,49.68490795266725
train,54.0,60.94190415361187
train,38.0,46.7031624074481
train,24.0,25.661729038105438
train,63.0,54.24067217179171
train,48.0,49.493091702867794
train,24.0,19.908840840670788
train,54.0,62.188716647664535
train,50.0,49.2618956540976
train,24.0,20.981648203218782
train,24.0,23.485511804103158
train,30.0,33.992619093535154
train,63.0,52.95425872698461
train,18.0,22.86180897162114
train,59.0,62.29096278235136
train,42.0,38.170067138807084
train,42.0,37.12064942928054
train,50.0,50.46827914722468
train,30.0,32.7725687427009
train,52.0,53.216254807545546
train,44.0,42.87137356337518
train,30.0,48.27023361829818
train,50.0,51.41585711683325
train,34.0,40.8390545513769
train,61.0,57.80982110227848
train,30.0,36.53049882231765
train,15.0,32.74066899351274
train,38.0,30.55248826558196
train,24.0,19.897333753497954
train,34.0,36.861834991102455
train,48.0,53.56619376532249
train,63.0,51.3557595795075
train,38.0,35.87298463016035
train,63.0,51.239387068960774
train,48.0,52.98109028967815
train,56.0,51.92656650710539
train,59.0,60.86285499391505
train,46.0,46.23481415210971
train,38.0,35.52498491130192
train,50.0,51.610149284735186
train,59.0,59.23528307912487
train,34.0,31.45467497806398
train,15.0,41.4759538276616
train,15.0,35.62452049795429
train,46.0,46.542702202914626
train,15.0,28.399309725986246
train,44.0,45.4597853222381
train,54.0,60.52404474761538
train,50.0,44.40272767934785
train,48.0,51.532792170288594
train,59.0,44.34053653461457
train,59.0,60.46564928714987
train,48.0,50.77552036955635
train,46.0,49.994764667055534
train,38.0,39.072975624276935
train,52.0,54.98635695254562
train,38.0,34.700527513695405
train,15.0,47.68178641610601
train,52.0,53.868425659004636
train,15.0,35.06839781911826
train,18.0,50.634489278409696
train,48.0,50.04789408007474
train,46.0,48.25399373640778
train,52.0,35.838166738225084
train,15.0,30.507070913483414
train,46.0,43.997741029714284
train,34.0,36.485460963858614
train,63.0,56.47025124816253
train,44.0,36.64142166939625
train,50.0,53.07775233837188
train,52.0,40.79140705486581
train,59.0,61.30802787634821
train,63.0,53.121827126329165
train,63.0,52.20428221018084
train,48.0,52.196459218767004
train,54.0,41.893283138916104
train,24.0,22.940106168992838
train,42.0,34.656310308533115
train,30.0,47.55823852596952
train,36.0,39.97410023407369
train,46.0,40.23113814016013
train,52.0,55.51365872806543
train,56.0,52.70409356374546
train,24.0,17.150646456398704
train,63.0,45.39434657003376
train,61.0,59.101122712215066
train,44.0,41.21130487611768
train,54.0,46.186267879873455
train,54.0,44.97017374681646
train,54.0,29.85963077514448
train,46.0,48.73973628338546
train,54.0,58.48947625458616
train,63.0,52.28391821262909
train,15.0,45.78549215197252
train,30.0,38.13672782619051
train,24.0,22.738378619468904
train,59.0,61.89884321210832
train,52.0,55.52433818073422
train,63.0,52.89240194915629
train,46.0,48.55839589088375
train,24.0,22.28915864163899
train,34.0,33.91191222542983
train,46.0,55.70686178854484
train,15.0,33.17822101533382
train,68.0,59.54620190018422
train,38.0,39.28789937780126
train,50.0,44.01176230794386
train,52.0,50.921709752494664
train,24.0,26.253613826215233
train,30.0,45.84830380446343
train,61.0,45.605697522250466
train,38.0,46.78646042477439
train,15.0,27.078162765084652
train,30.0,35.92894063343204
train,38.0,37.97781399027727
train,18.0,20.518137652962398
train,18.0,19.180942474541094
train,38.0,36.81634620650266
train,42.0,42.75401924888633
train,56.0,53.55642444350338
train,40.0,47.1242209198388
train,36.0,29.610082743648224
train,59.0,50.1569213625298
train,54.0,60.826356380944816
train,40.0,42.398912972418564
train,63.0,32.89469854715013
train,50.0,57.08398028022882
train,56.0,49.12043834650119
train,18.0,20.969257695608835
train,24.0,27.11785710735158
train,38.0,36.984132904878116
train,44.0,40.98630438556169
train,18.0,21.421385877735982
train,54.0,59.465112910857044
train,18.0,21.235181619242542
train,46.0,50.76112291365793
train,48.0,48.87551324986585
train,30.0,34.25239092635749
train,56.0,52.35960177379929
train,24.0,25.281585549371748
train,34.0,36.661452072971095
train,63.0,53.59311584316113
train,44.0,42.66815903700712
train,36.0,33.2779870700499
train,42.0,52.53693896160666
train,63.0,53.74401316065566
train,40.0,38.86298841135144
train,50.0,54.168425364199905
train,56.0,43.17354801109656
train,44.0,44.76155368437093
train,63.0,52.40543474976614
train,63.0,44.322309807531944
train,63.0,54.49974372873925
train,18.0,22.451418118476333
train,40.0,43.3741563343356
train,50.0,44.242490487407636
train,48.0,51.198897696070006
train,68.0,58.053515943307175
train,59.0,60.450082226855436
train,44.0,40.152079089734315
train,44.0,37.06954463248711
train,15.0,25.701279479788496
train,30.0,34.270282866182754
train,63.0,50.4530108644506
train,59.0,56.980239695812024
train,61.0,59.81383048559037
train,40.0,45.63870270901622
train,56.0,49.37379211011924
train,48.0,53.892898539789286
train,48.0,49.24426765482766
train,61.0,58.70346303115684
train,50.0,48.86377405174491
train,48.0,48.40220905411592
train,34.0,34.904455792667825
train,15.0,32.215633433003276
train,24.0,26.11310746931205
train,18.0,14.635318026628365
train,56.0,54.85625387426056
train,36.0,40.8596423895438
train,59.0,58.169259712679974
train,18.0,42.36449968690761
train,61.0,56.79929370145197
train,61.0,60.02018585262796
train,50.0,52.91569684037498
train,63.0,49.70009526316346
train,63.0,45.97841050851339
train,30.0,31.755500603126016
train,15.0,28.205026839016455
train,18.0,16.98563959182943
train,52.0,51.20343968035725
train,24.0,25.89643195242877
train,59.0,61.94683550375486
train,30.0,32.557380882639194
train,68.0,59.66919027917996
train,63.0,51.764212115811034
train,68.0,59.4477481929435
train,68.0,57.35373401887042
train,52.0,56.22800524782832
train,42.0,39.995550252655846
train,38.0,45.77984831090137
train,59.0,60.65888824664318
train,34.0,27.517707515579733
train,42.0,30.314325153268864
train,63.0,50.23902217670343
train,61.0,59.21423496035528
train,56.0,52.39078589588863
train,68.0,45.260548652765735
train,48.0,45.40177581759248
train,36.0,15.470281812246046
train,50.0,52.772112737071375
train,24.0,25.550779442620417
train,18.0,15.070302196557023
train,30.0,45.69048375223492
train,48.0,49.2963139721804
train,61.0,58.01896540684332
train,40.0,48.69043613061636
train,44.0,48.5195568626646
train,59.0,54.66020671229475
train,36.0,48.78125551329847
train,59.0,50.826930436311535
train,18.0,26.380025980164962
train,59.0,42.65638299928783
train,38.0,33.40090487744383
train,50.0,53.99782390215464
train,24.0,27.377192464385416
train,50.0,53.98873798499957
train,46.0,47.102088990797014
train,54.0,60.84257335278205
train,34.0,34.42130592370832
train,34.0,46.63061627105738
train,46.0,47.16306286675069
train,50.0,53.77419010119189
train,56.0,49.9044734898985
train,30.0,37.77770078460607
train,24.0,22.48388386721143
train,54.0,47.630813540290966
train,36.0,50.099686184923804
train,46.0,47.53370380241103
train,36.0,42.19386545930366
train,52.0,55.096867021137676
train,56.0,53.970740966330865
train,15.0,28.243849393648368
train,48.0,52.021318980473445
train,68.0,33.2201675732004
train,30.0,26.619148090608814
train,30.0,40.052371209546145
train,34.0,46.84872794357113
train,59.0,58.03172339599414
train,68.0,50.906031657006515
train,50.0,53.37710826785201
train,52.0,41.771423084368955
train,59.0,58.892551370133546
train,30.0,31.1557975055949
train,46.0,46.82985126704293
train,56.0,55.45940546451112
train,18.0,21.657028108034382
train,61.0,59.40415940803928
train,56.0,51.97273995636026
train,42.0,37.61406767502002
train,24.0,17.593157748062904
train,52.0,52.47641609522879
train,52.0,54.916393581219396
train,34.0,35.10301642702754
train,52.0,37.71318623363707
train,15.0,29.35856193999129
train,46.0,54.09450024153196
train,18.0,15.146202984024303
train,54.0,63.12272269594082
train,61.0,56.347959573267296
train,40.0,46.67609903469366
train,36.0,52.28360971904214
train,63.0,54.222173059779536
train,30.0,35.805690359007606
train,24.0,30.7542104081801
train,56.0,53.566675493383585
train,46.0,48.22585888098646
train,46.0,41.11115130938798
train,18.0,15.806989148119019
train,61.0,57.63824739961928
train,44.0,41.97584309664509
train,63.0,51.934184105355506
train,46.0,49.90951574228703
train,54.0,46.56559779044006
train,18.0,24.293162894557167
train,46.0,52.51576679434095
train,59.0,60.22434848153321
train,54.0,57.481749862133725
train,24.0,21.127943326961248
train,18.0,24.955998483253566
train,30.0,35.23007384171599
train,50.0,54.470098339318355
train,24.0,28.28935791109834
train,36.0,53.382907833406065
train,15.0,33.85031780997245
train,18.0,23.69272662296351
train,63.0,50.898189507869866
train,54.0,55.63529540992205
train,24.0,26.206302634312358
train,44.0,44.235243685561386
train,50.0,57.99712173589247
train,50.0,51.93366471169481
train,42.0,41.36321354011168
train,56.0,53.97534217734791
train,24.0,22.87728027835411
train,56.0,46.7985781334198
train,50.0,52.24921588416228
train,50.0,49.890602478033145
train,34.0,36.23189127367952
train,61.0,55.63086171555728
train,18.0,19.51594146476815
train,36.0,47.301362149462236
train,34.0,36.020821218863624
train,68.0,41.8410386450075
train,30.0,37.50764681247473
train,42.0,41.71414401392719
train,61.0,57.831194136241734
train,34.0,38.591024452597686
train,48.0,50.93454450707845
train,42.0,57.76126628205403
train,63.0,49.381975540685566
train,24.0,18.60266466116964
train,52.0,56.94475165103827
train,68.0,60.4671217806153
train,56.0,51.99229127967038
train,54.0,50.78412577610833
train,54.0,60.96612323961297
train,30.0,35.037277312665736
train,50.0,36.419238659169025
train,44.0,42.14393429844572
train,56.0,55.922240025537334
train,24.0,29.869894800228522
train,54.0,62.65828925874098
train,63.0,52.3108906910992
train,24.0,25.236196790738518
train,54.0,62.68228068848363
train,44.0,40.36784512375191
train,46.0,52.1817080841478
train,50.0,51.121149016173085
train,30.0,40.37939964394718
train,36.0,40.19424314134627
train,52.0,52.27511178022393
train,50.0,47.70977754073133
train,36.0,32.93349730179904
train,63.0,44.326169835246546
train,18.0,12.913612710855464
train,56.0,54.74015546762463
train,15.0,32.80394055890677
train,52.0,56.394638075519474
train,50.0,48.60123888768668
train,59.0,62.42549944857942
train,52.0,52.19348646835097
train,50.0,55.22082061740045
train,42.0,40.7695896300395
train,24.0,23.087165764071912
train,56.0,57.68873213439435
train,24.0,26.15901552134596
train,59.0,43.25352835273223
train,15.0,28.892124064453544
train,36.0,32.34550673672585
train,48.0,53.72131295640303
train,52.0,53.97249567867094
train,61.0,58.384837853347065
train,50.0,46.35752596321998
train,46.0,49.33898218367206
train,44.0,43.54738139221647
train,63.0,54.92667779949704
train,15.0,29.39072609332699
train,63.0,51.31341685104755
train,56.0,55.08091315021072
train,34.0,40.29106973445226
train,38.0,37.90302140041613
train,68.0,42.47120380784066
train,24.0,25.485284222387584
train,30.0,37.97073807996717
train,56.0,55.11118460112216
train,46.0,49.11075635883333
train,59.0,54.790205041271605
train,48.0,50.863443217925386
train,42.0,12.521204740962375
train,50.0,51.9738937735547
train,50.0,56.07461547193253
train,30.0,39.94503407971055
train,30.0,37.75502463148683
train,18.0,21.081308100095363
train,30.0,40.30410099223643
train,63.0,50.267991660006544
train,44.0,44.27059629543243
train,42.0,55.525422426851
train,44.0,44.60781501275765
train,44.0,41.17069785023457
train,48.0,47.69954507737591
train,30.0,39.3645920646139
train,68.0,57.32788078381436
train,18.0,30.334561747683146
train,59.0,43.22546085881341
train,24.0,24.99629613067124
train,40.0,41.514137620957136
train,68.0,59.50646953815679
train,34.0,36.77571596790877
train,52.0,58.12724062943211
train,54.0,63.43590448101894
train,24.0,16.907002877844764
train,44.0,40.75264520431102
train,38.0,49.986588964803175
train,68.0,61.950601711529465
train,46.0,51.700661704977854
train,54.0,60.15351663975436
train,42.0,45.096979160789544
train,44.0,43.90535570415989
train,42.0,39.669959712998114
train,36.0,27.040227744371478
train,36.0,33.24245239495968
train,18.0,24.05796547867325
train,34.0,36.536114973790426
train,40.0,41.753934972510905
train,54.0,65.39835584709182
train,46.0,47.55097077674601
train,38.0,49.20501518060753
train,50.0,45.93219258649825
train,54.0,60.29324522293043
train,18.0,29.749221590240488
train,54.0,50.571234123549544
train,24.0,23.036637626982966
train,68.0,59.06827835759923
train,15.0,28.62548715931753
train,24.0,22.897086477112286
train,44.0,44.16616963918626
train,44.0,42.82512196568626
train,68.0,38.59663161288869
train,42.0,38.69043658798821
train,50.0,51.94457988441356
train,61.0,58.01334570906769
train,30.0,36.131661808464926
train,56.0,50.69497188603764
train,36.0,41.17721491322524
train,56.0,55.56401880691767
train,36.0,28.41427382033453
train,44.0,43.484865095810115
train,50.0,49.26442251409654
train,50.0,37.28624175538522
train,68.0,48.123186699355095
train,38.0,37.763957089844084
train,24.0,27.252052075559668
train,24.0,24.24913679299422
train,46.0,50.377390210434825
train,34.0,31.70271455041692
train,24.0,24.813374008161524
train,50.0,51.0279825505905
train,52.0,53.119929451688556
train,56.0,53.31530236300121
train,50.0,24.659928230140032
train,42.0,36.976983585144566
train,59.0,58.87208303202205
train,46.0,51.84806132881522
train,38.0,36.283692033557465
train,50.0,49.93091712658682
train,59.0,59.47655458636626
train,30.0,41.75885294730262
train,24.0,29.518286089809326
train,68.0,58.091927405788944
train,61.0,58.58854835187622
train,18.0,31.037598524592198
train,68.0,57.04788839982871
train,36.0,49.67441817407678
train,44.0,40.3681671470055
train,59.0,40.22084847167948
train,48.0,52.46060480763431
train,44.0,42.50305938385306
train,46.0,45.43379198123383
train,63.0,52.17459940788524
train,63.0,49.34368621663653
train,50.0,55.5306958381623
train,42.0,48.270833144376844
train,46.0,43.957995232940455
train,63.0,49.42704637495984
train,44.0,43.41344047751017
train,50.0,51.95862625865
train,59.0,59.9867408139543
train,48.0,49.6162995949959
train,18.0,22.52057831658858
train,50.0,54.591868951619205
train,24.0,26.3503906258751
train,30.0,34.8123722885198
train,54.0,65.3871610819465
train,18.0,30.62718963012304
train,56.0,56.762877765640475
