,temperature,mag_mean,mag_var,mag_rms,mag_energy_total,mag_max,mag_min,mag_percentile_1,mag_percentile_5,mag_percentile_25,mag_percentile_50,mag_percentile_75,mag_percentile_95,mag_percentile_99,mag_dynamic_range_linear,mag_dynamic_range_db,mag_entropy,mag_entropy_normalized,mag_kurtosis,mag_excess_kurtosis,mag_skewness,phase_circular_mean,phase_circular_variance,phase_coherence,phase_unwrap_m_mean,phase_unwrap_m_var,phase_unwrap_m_slope_mean,phase_unwrap_m_slope_var,phase_unwrap_m_slope_rms,phase_unwrap_k_mean,phase_unwrap_k_var,phase_unwrap_k_slope_mean,phase_unwrap_k_slope_var,phase_unwrap_k_slope_rms,phase_jump_m_mean_abs,phase_jump_m_var_abs,phase_jump_m_max_abs,phase_jump_m_rms_abs,phase_jump_k_mean_abs,phase_jump_k_var_abs,phase_jump_k_max_abs,phase_jump_k_rms_abs,pdp_los_peak_power,pdp_los_peak_idx,pdp_total_energy,pdp_papr_linear,pdp_mean_delay,pdp_rms_delay_spread,pdp_los_ratio,svd_sigma_1,svd_sigma_2,svd_sigma_ratio,svd_energy_ratio_mode1,svd_spectral_flatness,dH_dt_mean,dH_dt_max,doppler_variance_energy,doppler_centroid,doppler_spread
pdp_los_peak_idx,0.016166970627797834,-0.711679492245128,-0.45956375763447743,-0.7097918319878607,-0.5925230962910076,-0.6581559855775815,-0.26012068170204283,-0.7178858799263472,-0.7432664255501473,-0.7112223507309715,-0.7108412009972177,-0.707190315038592,-0.6931944509769801,-0.6822617741631495,-0.6353329316137057,0.4974051463996224,-0.1728551317619293,-0.1728551317619225,0.012578577119142273,0.01257857711914213,0.6223520728974333,0.0637632687076298,-0.6007876699782971,0.6007876699782968,-0.013125663744957924,0.7778489215850051,-0.02326833289800565,0.7779236012541436,0.7730540231469094,0.7785383327424995,-0.7781023704346598,0.7785935768568696,0.7780021168206894,0.777565620046404,0.7761020270427923,0.7768624781488196,0.24562454348449655,0.7730540231469093,0.7780789963136703,0.7769070742124408,0.2440678518981465,0.7775656200464045,-0.6345917710727309,1.0,-0.5925230962909981,-0.7633450594013982,0.7782232226558142,0.7601981977456831,-0.7633450592015276,-0.716786101017011,-0.36282107697147087,-0.5602271328059265,-0.7778700977020532,0.6740211080354611,-0.05021424991428456,-0.2362154974035936,-0.050221088244092944,0.05063909343104955,0.03894352643336354
pdp_total_energy,0.2806212871833767,0.9566758605177661,0.903623350275559,0.9581073708973101,0.9999999999999943,0.9798327556086518,-0.20397898727132244,0.8961153945985658,0.8886312966033233,0.9500532744113516,0.9574153163555867,0.9582036911991062,0.9660308072672665,0.9713786730989493,0.9858199500935886,-0.08596307720853916,0.3211558370480167,0.3211558370479855,-0.0325079990442354,-0.032507999044235326,-0.5130012117669467,0.042351699854086836,0.623018352542025,-0.6230183525424722,-0.017133595946571746,-0.7581936623399103,0.004150077593986426,-0.7502296380614751,-0.6843016569855574,-0.7616668040466646,0.7542049016196445,-0.759498700661599,-0.7498943112494756,-0.737583716643575,-0.713867095604206,-0.7308966110937507,0.28154018042960915,-0.6843016569855573,-0.7536711937381553,-0.7274184218804274,0.28270433440784093,-0.7375837166435749,0.9879906352942156,-0.5925230962909981,1.0,0.6511070996114526,-0.7469863001611283,-0.6087966549519004,0.6511070986247889,0.9519463499181847,0.8647927625329574,0.11193562963288678,0.7469722622117196,-0.34050236173999865,0.3306985596092122,0.6358336801105184,0.33046149419831156,0.03265395160142432,0.031964090503352506
pdp_papr_linear,-0.11400091729757612,0.8385469718465638,0.46992853794165096,0.8352275919939761,0.6511070996114573,0.7550254352160818,0.48643639409738226,0.889728048212367,0.9097089787503706,0.8398230438495685,0.8352657256659611,0.8303979851753658,0.8090552133126023,0.7924295281069326,0.7161331109247682,-0.7468218879560691,0.16617845987670382,0.1661784598767056,-0.007761289286581445,-0.007761289286581258,-0.8095033389984408,-0.1291768561660222,0.763147383827258,-0.7631473838271106,-0.0022884822559296795,-0.9809701176398216,0.005347277720891429,-0.9834872288460292,-0.9922951025330555,-0.9805171998944573,0.9825338515971199,-0.9811301502778308,-0.9836118417922202,-0.9859509175709436,-0.989080477770549,-0.9868260816285483,-0.4578068854568461,-0.9922951025330553,-0.9829194927586866,-0.9873244375031216,-0.4548993883689659,-0.9859509175709433,0.7263721203146396,-0.7633450594013982,0.6511070996114526,1.0,-0.9839309695633869,-0.9889980635193776,1.0000000000000007,0.8455206011581337,0.35230046274705307,0.8055960375767529,0.9838860358372656,-0.923447403892824,0.016067502711316364,0.227919614508749,0.01608995857853241,-0.07958047133081272,-0.05979434528182367
pdp_mean_delay,0.039255586711118964,-0.905907498968134,-0.5784445044451126,-0.9034899485631049,-0.7469863001611396,-0.8359880289720506,-0.3474853404270441,-0.9151958071123393,-0.9492790694612387,-0.9051465516363982,-0.9046764690385515,-0.9001549214773668,-0.8818351254815707,-0.8674701130261888,-0.8058436560008089,0.6491137078056634,-0.21623021447061083,-0.2162302144706028,0.013675233638277239,0.013675233638277098,0.8020570673743853,0.08562771289259027,-0.7632120686270041,0.7632120686269724,0.002049607912872518,0.9990108544154637,-0.006058404964480568,0.9999550154137815,0.995809119062164,0.9992914267769488,-0.9996673824317782,0.9994161341899823,0.9999621203435561,0.9998661389859788,0.9987652212851149,0.9995143208010999,0.33084781807353825,0.995809119062164,0.9999132445254332,0.9994703473571579,0.3287581915933525,0.9998661389859788,-0.8029024601729725,0.7782232226558142,-0.7469863001611283,-0.9839309695633869,1.0,0.9815708708426174,-0.9839309693142736,-0.9126147531597215,-0.4497119568084567,-0.7341208613238531,-0.9999310503898312,0.8768685676448121,-0.05556328164855595,-0.2973881127303962,-0.05556830089091669,0.0661652013799674,0.050752145912428846
pdp_rms_delay_spread,0.13507071592290656,-0.811666588346796,-0.4371654079123316,-0.8084620495985124,-0.6087966549519027,-0.7225433424932064,-0.46595411072292037,-0.8381872826623297,-0.8830035207018947,-0.8124001964069271,-0.8098909000870252,-0.8045189466894869,-0.7804681430855284,-0.7617667090634413,-0.6852941462992238,0.745487129254888,-0.1640777515278213,-0.16407775152782295,0.006879487922716051,0.006879487922715907,0.8132637532077699,0.11151798597298315,-0.7309696428071163,0.7309696428069274,-0.003542259460816351,0.977101720945204,-0.006141836296788001,0.9805336225768008,0.9946816650665126,0.9765761636776752,-0.9792339030373386,0.977319481080413,0.980673618688941,0.9841888544024601,0.9897756489859103,0.9855252635154943,0.4667592323128738,0.9946816650665127,0.9794542929647855,0.9867531781462859,0.46407320835287097,0.9841888544024602,-0.6777425080284033,0.7601981977456831,-0.6087966549519004,-0.9889980635193776,0.9815708708426174,1.0,-0.9889980634860703,-0.8197296453702343,-0.29607287264494536,-0.8436208601435597,-0.9815430185907277,0.951336009647031,0.011657980309508858,-0.18579965171455406,0.011606098954914662,0.08658220202082863,0.0681780777606295
pdp_los_ratio,-0.11400091760963194,0.8385469710932625,0.4699285367924263,0.835227591230341,0.6511070986247819,0.7550254343143881,0.4864363951689544,0.8897280477755347,0.9097089782377727,0.8398230431238317,0.8352657249016835,0.8303979843987253,0.8090552124969279,0.7924295272637021,0.7161331099578221,-0.7468218886513307,0.1661784591626618,0.16617845916266497,-0.007761289255385197,-0.00776128925538504,-0.8095033389849464,-0.12917685646471683,0.7631473836973538,-0.7631473836971919,-0.002288482243428513,-0.9809701173710561,0.005347277719110208,-0.9834872285927008,-0.9922951023947458,-0.9805171996162316,0.9825338513327685,-0.9811301500037475,-0.9836118415387214,-0.9859509173397517,-0.9890804775776415,-0.9868260814145364,-0.4578068864940612,-0.9922951023947458,-0.9829194924996787,-0.9873244372884337,-0.45489938940176705,-0.9859509173397515,0.7263721195088437,-0.7633450592015276,0.6511070986247889,1.0000000000000007,-0.9839309693142736,-0.9889980634860703,1.0,0.8455206004492385,0.352300461520605,0.8055960381509267,0.9838860355872697,-0.9234474042185868,0.016067501810347804,0.22791961344664524,0.01608995767793444,-0.07958047144679094,-0.0597943453649712
svd_sigma_1,0.1478713103180486,0.9976434086859713,0.8102320970451972,0.9972773952488295,0.9519463499181814,0.9787659297098975,0.02138983300697994,0.964461872222846,0.9768339386364477,0.9937124658030169,0.9976592405613414,0.9957408024822209,0.9915308792017288,0.9878288288007542,0.9695275830789841,-0.33837763280943245,0.2915621798450199,0.29156217984500093,-0.025850939141309117,-0.025850939141308912,-0.6778124458269835,-0.004583475435316984,0.7294801583053092,-0.7294801583055492,-0.011166145462059447,-0.9189119282524215,0.004603113115051502,-0.9145896886311689,-0.8721988772751076,-0.9209401554250243,0.9166735089861684,-0.9196098151249892,-0.9143402191702175,-0.9068628200115175,-0.891705839909955,-0.902959715656226,0.035230372075642544,-0.8721988772751077,-0.9166052994357438,-0.9005794957026957,0.037316535555530266,-0.9068628200115179,0.9728061734525878,-0.716786101017011,0.9519463499181847,0.8455206011581337,-0.9126147531597215,-0.8197296453702343,0.8455206004492385,1.0,0.7183162182717034,0.39743746040702266,0.9125760574528833,-0.6058325248832076,0.1952493618850842,0.5029943420784638,0.19512587798422124,-0.008088089238295263,-0.0018744838569443988
svd_sigma_2,0.3586317680574764,0.7521622116435628,0.8951442581172657,0.756904693683621,0.8647927625329574,0.8277968215339777,-0.31251652896678384,0.6775640015660673,0.6422213753638161,0.7364393420978933,0.7516062220724752,0.7606608747404203,0.7854641716234674,0.8025276322661472,0.842331160966441,0.11225329955079277,0.3294612341806076,0.32946123418056944,-0.03564230363413245,-0.03564230363413228,-0.26601037473907774,0.04398701060486381,0.4007236199056518,-0.4007236199062389,-0.016614281439017352,-0.4646103656455358,0.011803345123981783,-0.453594191606317,-0.37957493610929827,-0.4707138055869698,0.46136879170663364,-0.4682785387200687,-0.4538839310848285,-0.43885810613780746,-0.4125659754495097,-0.4271043694699519,0.3930826252681787,-0.37957493610929827,-0.45823917388236346,-0.42650714116881233,0.3924552060965118,-0.43885810613780724,0.7993917658922058,-0.36282107697147087,0.8647927625329574,0.35230046274705307,-0.4497119568084567,-0.29607287264494536,0.352300461520605,0.7183162182717034,1.0,-0.154308422512217,0.4501873549654283,-0.03891056541278436,0.7182807863551675,0.8697562678773844,0.717936264026721,0.050112483313588765,0.04514826783447655
svd_sigma_ratio,-0.29904713164493757,0.38838055946098005,-0.03110347775410023,0.38355699606395205,0.11193562963288754,0.2632482648975711,0.7336397642927519,0.4545683330086083,0.5159498303136085,0.39610095662506695,0.38616115597583467,0.3769873885259438,0.34319595796461133,0.31774903243833763,0.2115612784077871,-0.8926445352070943,-0.02437157101840682,-0.024371571018395297,0.016727765422432345,0.016727765422432504,-0.6972401665292862,-0.20971129736532026,0.4907667117374447,-0.49076671173705455,0.012556854680032998,-0.7220720067864814,0.0067366703408914055,-0.7309309181269966,-0.7903149450993463,-0.7190509442517121,0.7270326448226865,-0.7218582849410335,-0.7313671215010159,-0.7429833767204428,-0.765415580123461,-0.7481046710436711,-0.7983299979946847,-0.7903149450993463,-0.7276546653796303,-0.7520366100120668,-0.7982828345802169,-0.7429833767204428,0.19655194781273247,-0.5602271328059265,0.11193562963288678,0.8055960375767529,-0.7341208613238531,-0.8436208601435597,0.8055960381509267,0.39743746040702266,-0.154308422512217,1.0,0.7341561174503748,-0.9629395951356695,-0.1649747116589183,-0.1422138188959433,-0.16485892127027293,-0.11901497496470237,-0.09760001499398747
svd_energy_ratio_mode1,-0.03919599055323772,0.9059332093771895,0.578706485058613,0.9035254864765593,0.746972262211719,0.8362471319643319,0.34744061536911963,0.9151344754906507,0.9492485080075839,0.905139064597988,0.9046967426802175,0.9001997928923401,0.8819093654895889,0.8675612626483699,0.8061037193713599,-0.6487772296892913,0.2132543931145925,0.2132543931145852,-0.004002713036036945,-0.004002713036036792,-0.7979760866410439,-0.08557693731299056,0.763033717616468,-0.7630337176164347,-0.0021961616879780156,-0.9989897338186132,0.005879298571126833,-0.9999202516380652,-0.9957770362955566,-0.9992130082937314,0.9996481005891692,-0.9993375590946282,-0.9999265942072575,-0.9998257349505303,-0.9987338050657448,-0.9994631083139587,-0.3308342692856223,-0.9957770362955566,-0.9998719184838899,-0.9994300173012274,-0.32874410276187077,-0.9998257349505298,0.8028025844147826,-0.7778700977020532,0.7469722622117196,0.9838860358372656,-0.9999310503898312,-0.9815430185907277,0.9838860355872697,0.9125760574528833,0.4501873549654283,0.7341561174503748,1.0,-0.876900639985644,0.056468723084038094,0.2981467275439963,0.056472737532167125,-0.06639300355802927,-0.051062051599920756
svd_spectral_flatness,0.2695710561068249,-0.5966892700931556,-0.18224648382402714,-0.592543317643541,-0.3405023617399995,-0.48403863800455904,-0.647049430820007,-0.6520562396796103,-0.7062182067227917,-0.5993968277219031,-0.593893327268237,-0.5880238516117332,-0.5574759192957427,-0.5338214004175902,-0.43644698293829676,0.8626093487072581,-0.07361434842420914,-0.07361434842422099,-0.005851229995349759,-0.005851229995349901,0.7663790122673577,0.1711334378309689,-0.6235703947006772,0.6235703947002994,-0.01011227964844374,0.8675131524651106,-0.006599053704663311,0.8744462196308301,0.9165298071034718,0.8656880526290835,-0.8715454356583432,0.8674662199095161,0.8747801204882341,0.8834617679115122,0.8993550514676322,0.8872091060853877,0.6778455286159564,0.916529807103472,0.871953485154313,0.8901732372167028,0.6746844321659533,0.8834617679115124,-0.42346552248147024,0.6740211080354611,-0.34050236173999865,-0.923447403892824,0.8768685676448121,0.951336009647031,-0.9234474042185868,-0.6058325248832076,-0.03891056541278436,-0.9629395951356695,-0.876900639985644,1.0,0.10571309183118863,-0.002956566678809033,0.10553536221401222,0.11773306504349255,0.09550439868857655
dH_dt_mean,0.18280025730801305,0.2593914561983082,0.4900520612427251,0.26547966508529197,0.330698559609215,0.3400223487151484,-0.16245457103754277,0.20596250888207407,0.18032243309882487,0.24017172829780092,0.2564777522867856,0.270533218097437,0.29732320641853727,0.314924751907507,0.3482965309230221,0.11176697090548941,0.16230771695999524,0.162307716959973,-0.01739539839365313,-0.017395398393653057,-0.025884587758064213,0.0023384368687460523,0.044824728632371316,-0.04482472863269481,0.00042592029449216,-0.06424314195818141,0.017444951899652165,-0.05696950176195289,-0.02456596372530488,-0.07210447970272744,0.06628119196094398,-0.07114317237516782,-0.05827690078029324,-0.05062714609097001,-0.03995195572784346,-0.03811061153662502,0.1965630005067313,-0.024565963725304875,-0.05993374557027401,-0.04420164873696346,0.19534947905197117,-0.050627146090969924,0.23726822141916898,-0.05021424991428456,0.3306985596092122,0.016067502711316364,-0.05556328164855595,0.011657980309508858,0.016067501810347804,0.1952493618850842,0.7182807863551675,-0.1649747116589183,0.056468723084038094,0.10571309183118863,1.0,0.8318344946436076,0.9996059371389423,0.028357201118750643,0.023962813369536283
dH_dt_max,0.22671476897960136,0.548076089367187,0.7786431897428315,0.5550573665383588,0.6358336801105167,0.6494914681810009,-0.24244035379325732,0.48475535390643226,0.4434488511709345,0.5213608800910375,0.545625484250082,0.5630089849003148,0.5927748338214931,0.6123867621594402,0.660708521553522,0.10536431892320698,0.2757506050919516,0.27575060509193555,-0.02217901850977804,-0.022179018509778037,-0.14584197968565535,0.04579775900697715,0.26139789505492683,-0.2613978950553305,-0.00044395355477079253,-0.3089768915297218,0.01425012151387494,-0.300895248872748,-0.24708610516386123,-0.31265263512764646,0.30575835369694493,-0.3107734650994545,-0.30061544609512125,-0.2897749740055242,-0.27068709356463244,-0.28172197635109286,0.303117675622486,-0.2470861051638613,-0.30387481023304747,-0.28066024303263354,0.3044694673939253,-0.28977497400552416,0.5631539476289998,-0.2362154974035936,0.6358336801105184,0.227919614508749,-0.2973881127303962,-0.18579965171455406,0.22791961344664524,0.5029943420784638,0.8697562678773844,-0.1422138188959433,0.2981467275439963,-0.002956566678809033,0.8318344946436076,1.0,0.8313920986448082,0.03215292882720761,0.02905657498548161
doppler_variance_energy,0.18255750098629128,0.2592352847590641,0.49014301958680684,0.26533055873332756,0.330461494198316,0.3398738945245161,-0.16239142789209612,0.20578825263600042,0.18002548646441022,0.2400049029169471,0.25635050380219254,0.2704079284482956,0.2971888727296926,0.3147847542818768,0.34814499043045494,0.11175590821773045,0.16246967759611766,0.16246967759609574,-0.017413756265391756,-0.017413756265391638,-0.025793963961141884,0.002497322395158164,0.044754922476627636,-0.04475492247694957,-0.0017988921840026769,-0.06424331806745459,0.015941129090369082,-0.05697195990101665,-0.024589951439205848,-0.07211092146622952,0.06628849322371477,-0.07115282898575374,-0.0582789314732361,-0.05063481390621788,-0.039968196592261224,-0.03812009504070263,0.19646082167608592,-0.024589951439205854,-0.059934954670271635,-0.04420833610849154,0.19524782235024146,-0.050634813906217845,0.23706624513947536,-0.050221088244092944,0.33046149419831156,0.01608995857853241,-0.05556830089091669,0.011606098954914662,0.01608995767793444,0.19512587798422124,0.717936264026721,-0.16485892127027293,0.056472737532167125,0.10553536221401222,0.9996059371389423,0.8313920986448082,1.0,0.007995678398097833,0.0012682085898790046
doppler_centroid,0.06461921197440948,-0.006523536064569421,0.02177350576750441,-0.0064822927951651895,0.03265395160142422,0.0048953577176597115,-0.1073195777095597,-0.014926185416810516,-0.015678262597203195,-0.004073424409487616,-0.00726390262594974,-0.00787130152333839,-0.004549608981562832,-0.0019665140374694147,0.012110759194048193,0.11898555829224003,-0.016804297824180418,-0.016804297824185462,-0.022632050735854673,-0.022632050735854652,0.04322573761672086,0.018846684996638483,-0.03653516725038952,0.03653516725032221,0.05332662873948781,0.06441660510289418,0.03738173178931527,0.06584575344041463,0.07667381449375069,0.06361541993169248,-0.0650957744790006,0.06422920368379045,0.06575095596868986,0.06775879754258793,0.0719777425530554,0.06862296140469591,0.1283801228430377,0.07667381449375067,0.06511678564142484,0.06931292074230622,0.1309179465398052,0.06775879754258794,0.022441371531447585,0.05063909343104955,0.03265395160142432,-0.07958047133081272,0.0661652013799674,0.08658220202082863,-0.07958047144679094,-0.008088089238295263,0.050112483313588765,-0.11901497496470237,-0.06639300355802927,0.11773306504349255,0.028357201118750643,0.03215292882720761,0.007995678398097833,1.0,0.9846590698421139
doppler_spread,0.059657241874886996,-0.0004705098883877378,0.016336539063734203,-0.0005937535789676461,0.031964090503352256,0.008761597440884564,-0.08302210426274638,-0.002913017351574121,-0.005458113114226502,0.0017459187155778424,-0.0014332796496395867,-0.0020075642540476686,0.0006747918852813767,0.002730977350767678,0.014303805277922351,0.09296538123969769,-0.010190424737610795,-0.010190424737615245,-0.03166351017708469,-0.03166351017708464,0.02897430582145422,0.01726981814716769,-0.02315342545830019,0.02315342545823598,0.06123107236988471,0.049207860445779836,0.04399466800531003,0.050485772321552026,0.05946993141645632,0.048657598386662636,-0.049847225523505075,0.04913998875305232,0.05035269597955635,0.05200097779241484,0.05567345783930859,0.05267033516886253,0.10405373992924999,0.05946993141645632,0.04979347657996866,0.05332931601873385,0.10631232169735796,0.052000977792414846,0.025978820602589076,0.03894352643336354,0.031964090503352506,-0.05979434528182367,0.050752145912428846,0.0681780777606295,-0.0597943453649712,-0.0018744838569443988,0.04514826783447655,-0.09760001499398747,-0.051062051599920756,0.09550439868857655,0.023962813369536283,0.02905657498548161,0.0012682085898790046,0.9846590698421139,1.0
